Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
4,Base-AE,21,20300450,1537.51173242167,7.0829356,0,7,7.1076909
4,Base-AE,22,20300451,1375.18748558851,7.0764196,0,6,7.1011537
4,Base-AE,23,20300452,1746.39871731507,6.9879171,0,8,7.0128539
4,Base-AE,24,20300453,1646.09452324051,6.9792436,0,7,7.0042315
4,Base-AE,25,20300454,1602.80669814256,7.0404382,0,7,7.0652903
4,Base-AE,26,20300455,1607.92650353292,7.0667735,0,7,7.0917174
4,Base-AE,27,20300456,1438.68730468019,6.9535534,0,6,6.9780392
4,Base-AE,28,20300457,1566.53918788881,6.9963726,0,7,7.0207221
4,Base-AE,29,20300458,1620.08307234145,6.9520089,0,8,6.9773491
4,Base-AE,30,20300459,1469.33762533869,7.0193685,0,7,7.0438323
4,AE+Init,1,20300530,50824.7029783027,7.0850666,0,2,7.4038647
4,AE+Init,2,20300531,66575.66981452,7.0555652,1,0,7.3743528
4,AE+Init,3,20300532,49732.9537141354,6.9463701,0,3,7.2775295
4,AE+Init,4,20300533,925.880498809927,6.9969128,0,4,7.3180061
4,AE+Init,5,20300534,1078.76347251592,6.8529323,0,5,7.1707835
4,AE+Init,6,20300535,1074.8416986404,6.7915061,0,5,7.1049225
4,AE+Init,7,20300536,21291.9265910845,6.899455,1,0,7.2109454
4,AE+Init,8,20300537,1075.12690539945,6.8266295,0,5,7.1468891
4,AE+Init,9,20300538,1223.02455795625,6.9400909,0,6,7.2565294
4,AE+Init,10,20300539,1223.03171552628,6.9585336,0,6,7.2736488
4,AE+Init,11,20300540,787.262997791828,6.8919697,0,3,7.2095031
4,AE+Init,12,20300541,1078.95040932093,7.0138137,0,5,7.3328556
4,AE+Init,13,20300542,1372.03369157624,7.0504053,0,7,7.3661606
4,AE+Init,14,20300543,1226.79721798035,7.1443377,0,6,7.4792685
4,AE+Init,15,20300544,1076.60308929144,7.1490074,0,5,7.4618954
4,AE+Init,16,20300545,926.069272189087,7.4412511,0,4,7.7561585
4,AE+Init,17,20300546,1078.18397572626,7.4585884,0,5,7.8011254
4,AE+Init,18,20300547,778.60339737138,7.4746568,0,3,7.7886247
4,AE+Init,19,20300548,58559.8614155875,7.0847291,1,0,7.4027144
4,AE+Init,20,20300549,1073.58876030287,7.107317,0,5,7.4510544
4,AE+Init,21,20300550,926.83189470091,7.1784421,0,4,7.501582
