Scene,Algorithm,Run,Seed,BestFitness,Runtime,Feasible,Violation,WallClock
4,AE+Init,22,20300551,57805.8782110235,6.8475806,1,0,7.1539077
4,AE+Init,23,20300552,46985.7931267856,6.7728836,1,0,7.08019
4,AE+Init,24,20300553,1078.084997862,6.8217315,0,5,7.1278603
4,AE+Init,25,20300554,931.280061400028,6.7611237,0,4,7.0719464
4,AE+Init,26,20300555,15633.97208904,6.8381684,0,2,7.1465267
4,AE+Init,27,20300556,46548.4041670316,6.7879898,1,0,7.1002979
4,AE+Init,28,20300557,1080.23363366911,6.8702833,0,5,7.1762429
4,AE+Init,29,20300558,788.597184249208,6.7667396,0,3,7.0722104
4,AE+Init,30,20300559,638.971398206921,6.8215557,0,2,7.1312551
4,AE+Init+AOS,1,20300630,52012.2490369068,6.9334637,1,0,7.2431323
4,AE+Init+AOS,2,20300631,340.773216652003,6.8245963,1,0,7.1319185
4,AE+Init+AOS,3,20300632,328.714975546819,6.8665898,1,0,7.1788856
4,AE+Init+AOS,4,20300633,329.781811243968,6.8628567,1,0,7.1834408
4,AE+Init+AOS,5,20300634,331.52254163098,6.8574603,1,0,7.1698833
4,AE+Init+AOS,6,20300635,332.549494272086,6.8332079,1,0,7.1406371
4,AE+Init+AOS,7,20300636,337.19278284608,6.746209,1,0,7.0590907
4,AE+Init+AOS,8,20300637,330.020859223357,6.8387676,1,0,7.1503603
4,AE+Init+AOS,9,20300638,333.931868598016,6.8530258,1,0,7.1641894
4,AE+Init+AOS,10,20300639,60865.3471162923,6.8423406,1,0,7.1487493
4,AE+Init+AOS,11,20300640,335.637119974623,6.7775846,1,0,7.087392
4,AE+Init+AOS,12,20300641,330.99504133032,6.8422361,1,0,7.1524696
4,AE+Init+AOS,13,20300642,331.189143544601,6.8270602,1,0,7.1311749
4,AE+Init+AOS,14,20300643,46912.1198334089,6.7680792,1,0,7.081193
4,AE+Init+AOS,15,20300644,332.599769794927,6.8750891,1,0,7.1836983
4,AE+Init+AOS,16,20300645,327.773665789125,6.9399122,1,0,7.2574097
4,AE+Init+AOS,17,20300646,46019.986292628,6.8744342,1,0,7.1929723
4,AE+Init+AOS,18,20300647,331.950056329613,6.7611066,1,0,7.0746915
4,AE+Init+AOS,19,20300648,478.718115624031,6.9275617,0,1,7.2491345
4,AE+Init+AOS,20,20300649,332.556865409486,6.8676982,1,0,7.1823351
4,AE+Init+AOS,21,20300650,332.276827069915,6.8882572,1,0,7.1969093
4,AE+Init+AOS,22,20300651,331.244440809919,6.7988147,1,0,7.1127534
4,AE+Init+AOS,23,20300652,329.123697366092,6.9155964,1,0,7.2224066
4,AE+Init+AOS,24,20300653,480.611905521524,6.7959392,0,1,7.1044063
4,AE+Init+AOS,25,20300654,333.598351639238,6.9017182,1,0,7.213995
4,AE+Init+AOS,26,20300655,481.771762043533,6.7898753,0,1,7.097148
4,AE+Init+AOS,27,20300656,336.292521589179,6.7946602,1,0,7.1020569
4,AE+Init+AOS,28,20300657,327.867871011296,6.8524368,1,0,7.1610511
4,AE+Init+AOS,29,20300658,332.55707487882,6.8174358,1,0,7.1263839
4,AE+Init+AOS,30,20300659,334.784116392317,6.8841249,1,0,7.1954781
4,AE+Init+AOS+Repair,1,20300730,329.72369065916,10.1782169,1,0,10.4838242
4,AE+Init+AOS+Repair,2,20300731,331.241872414686,10.1237089,1,0,10.4313419
4,AE+Init+AOS+Repair,3,20300732,329.03093685133,10.1614047,1,0,10.4736271
4,AE+Init+AOS+Repair,4,20300733,334.643283414206,10.1783821,1,0,10.4865715
4,AE+Init+AOS+Repair,5,20300734,329.817643319658,9.9508739,1,0,10.263137
4,AE+Init+AOS+Repair,6,20300735,329.716315985533,10.1326171,1,0,10.4388232
4,AE+Init+AOS+Repair,7,20300736,327.555273562086,10.227696,1,0,10.5396854
4,AE+Init+AOS+Repair,8,20300737,331.181655026712,10.2544403,1,0,10.5660139
4,AE+Init+AOS+Repair,9,20300738,329.507501077491,10.0793598,1,0,10.390986
4,AE+Init+AOS+Repair,10,20300739,335.437366508356,10.1244723,1,0,10.4297212
4,AE+Init+AOS+Repair,11,20300740,329.790460028223,10.0604979,1,0,10.3789208
4,AE+Init+AOS+Repair,12,20300741,329.972993568178,10.1982667,1,0,10.5069243
4,AE+Init+AOS+Repair,13,20300742,331.904155183373,9.9699977,1,0,10.2749505
4,AE+Init+AOS+Repair,14,20300743,316.124351368732,9.3136948,1,0,9.6274603
4,AE+Init+AOS+Repair,15,20300744,326.496164452892,10.0074188,1,0,10.3203895
4,AE+Init+AOS+Repair,16,20300745,326.533227818935,9.9882538,1,0,10.2998184
4,AE+Init+AOS+Repair,17,20300746,331.496332629396,10.1585939,1,0,10.4683729
4,AE+Init+AOS+Repair,18,20300747,333.904171093234,10.0170753,1,0,10.3250224
4,AE+Init+AOS+Repair,19,20300748,329.393240936327,9.9800719,1,0,10.2862691
4,AE+Init+AOS+Repair,20,20300749,326.859820786544,10.2018797,1,0,10.5099351
4,AE+Init+AOS+Repair,21,20300750,331.409560047741,10.1674567,1,0,10.472061
4,AE+Init+AOS+Repair,22,20300751,329.828200166548,9.9739206,1,0,10.2812287
4,AE+Init+AOS+Repair,23,20300752,330.249746003527,9.9646073,1,0,10.2789113
4,AE+Init+AOS+Repair,24,20300753,329.166539565237,9.9382426,1,0,10.2455363
4,AE+Init+AOS+Repair,25,20300754,331.23609313051,10.0086869,1,0,10.3131094
4,AE+Init+AOS+Repair,26,20300755,345.209774566448,8.8129285,1,0,9.1163139
4,AE+Init+AOS+Repair,27,20300756,328.837561849426,10.2856961,1,0,10.5885384
4,AE+Init+AOS+Repair,28,20300757,330.948613431108,10.1331003,1,0,10.4397075
4,AE+Init+AOS+Repair,29,20300758,327.163051586734,10.0595251,1,0,10.3638544
4,AE+Init+AOS+Repair,30,20300759,328.484119585025,10.1309604,1,0,10.4403225
4,FAEAE,1,20300830,334.559225286093,10.1158365,1,0,10.4287969
4,FAEAE,2,20300831,328.554375789866,10.1530014,1,0,10.4574383
4,FAEAE,3,20300832,326.458790277744,10.2131662,1,0,10.5201017
4,FAEAE,4,20300833,335.219093348621,9.9107919,1,0,10.2159004
4,FAEAE,5,20300834,327.860269680175,10.1906805,1,0,10.4961087
4,FAEAE,6,20300835,330.514048304075,10.1695192,1,0,10.4790372
4,FAEAE,7,20300836,330.321313583529,9.9905386,1,0,10.3012547
4,FAEAE,8,20300837,328.9869720594,10.0537369,1,0,10.3663938
4,FAEAE,9,20300838,330.775844463109,10.1655261,1,0,10.4754708
4,FAEAE,10,20300839,332.255268746801,9.6252825,1,0,9.9279492
4,FAEAE,11,20300840,328.223024254134,10.1726098,1,0,10.4764472
4,FAEAE,12,20300841,332.426113390685,10.1355995,1,0,10.446312
4,FAEAE,13,20300842,332.091148240633,10.142721,1,0,10.4503577
4,FAEAE,14,20300843,330.572644581732,10.0783787,1,0,10.3865792
4,FAEAE,15,20300844,330.343815339238,10.1362116,1,0,10.4522625
4,FAEAE,16,20300845,331.361176677787,10.0869636,1,0,10.3949584
4,FAEAE,17,20300846,329.107126398369,10.2454278,1,0,10.5554766
4,FAEAE,18,20300847,332.649216760955,10.0714737,1,0,10.3757731
4,FAEAE,19,20300848,328.623243975799,10.2486684,1,0,10.5521077
4,FAEAE,20,20300849,331.106798373635,10.0977793,1,0,10.4037442
4,FAEAE,21,20300850,330.590412734985,10.0495661,1,0,10.3542892
4,FAEAE,22,20300851,330.937773694191,10.0189376,1,0,10.3260455
4,FAEAE,23,20300852,331.669261808714,10.1826345,1,0,10.4923746
4,FAEAE,24,20300853,331.212864155372,10.1779771,1,0,10.4856891
4,FAEAE,25,20300854,331.539063479703,10.3203218,1,0,10.6276847
4,FAEAE,26,20300855,330.05528762172,10.1800411,1,0,10.4906627
4,FAEAE,27,20300856,328.771477392744,10.1720607,1,0,10.4818311
4,FAEAE,28,20300857,339.528239021896,10.1143258,1,0,10.4238711
4,FAEAE,29,20300858,332.347144495269,10.159498,1,0,10.4636699
4,FAEAE,30,20300859,329.35158429017,10.1518746,1,0,10.4562626
